txn_id,note_text,created_at
tx_2024-01_148351,Device fingerprint inconsistent.,2025-04-22 16:49:38
tx_2024-01_114678,Device fingerprint inconsistent.,2025-02-08 01:31:43
tx_2024-01_51343,Cardholder reported unauthorized transaction.,2025-03-02 10:04:08
tx_2024-01_111947,Merchant previously linked to fraud ring.,2025-04-20 16:00:06
tx_2024-01_23319,Cardholder reported unauthorized transaction.,2025-07-07 09:54:05
tx_2024-01_39773,Device fingerprint inconsistent.,2025-04-20 23:41:09
tx_2024-01_33808,Device fingerprint inconsistent.,2025-10-24 01:40:44
tx_2024-01_67688,Cardholder reported unauthorized transaction.,2025-06-05 06:02:44
tx_2024-01_17911,Multiple failed attempts before success.,2025-04-04 04:20:40
tx_2024-01_132390,Merchant previously linked to fraud ring.,2025-07-13 13:39:26
tx_2024-01_21038,Multiple failed attempts before success.,2025-06-20 00:45:40
tx_2024-01_80258,Cardholder reported unauthorized transaction.,2025-05-05 13:06:43
tx_2024-01_48417,Multiple failed attempts before success.,2025-07-27 16:38:31
tx_2024-01_102001,Cardholder reported unauthorized transaction.,2025-04-17 08:20:53
tx_2024-01_60787,Merchant previously linked to fraud ring.,2025-03-22 07:05:40
tx_2024-01_84193,Cardholder reported unauthorized transaction.,2025-06-12 03:53:11
tx_2024-01_12788,Device fingerprint inconsistent.,2025-05-12 20:21:11
tx_2024-01_86967,Merchant previously linked to fraud ring.,2025-11-15 23:34:52
tx_2024-01_80968,Cardholder reported unauthorized transaction.,2025-07-06 07:04:36
tx_2024-01_50337,Multiple failed attempts before success.,2025-04-17 04:11:29
tx_2024-01_138303,Cardholder reported unauthorized transaction.,2025-06-12 10:55:19
tx_2024-01_86417,Device fingerprint inconsistent.,2025-04-13 17:35:31
tx_2024-01_38762,Cardholder reported unauthorized transaction.,2025-01-27 05:51:00
tx_2024-01_57082,Cardholder reported unauthorized transaction.,2025-12-03 04:32:36
tx_2024-01_17367,Multiple failed attempts before success.,2025-10-05 09:01:34
tx_2024-01_886,Merchant previously linked to fraud ring.,2025-08-01 09:06:15
tx_2024-01_93488,Merchant previously linked to fraud ring.,2025-07-25 00:31:47
tx_2024-01_49585,Device fingerprint inconsistent.,2025-07-27 11:50:54
tx_2024-01_144503,Cardholder reported unauthorized transaction.,2025-12-19 12:09:38
tx_2024-01_1395,Merchant previously linked to fraud ring.,2025-05-28 03:05:18
tx_2024-01_89226,Device fingerprint inconsistent.,2025-03-28 21:11:33
tx_2024-01_68035,Multiple failed attempts before success.,2025-08-28 16:09:27
tx_2024-01_57611,Cardholder reported unauthorized transaction.,2025-12-13 14:55:39
tx_2024-01_146116,Cardholder reported unauthorized transaction.,2025-01-02 11:50:16
tx_2024-01_67010,Device fingerprint inconsistent.,2025-07-24 19:30:37
tx_2024-01_53862,Device fingerprint inconsistent.,2025-10-03 08:56:38
tx_2024-01_125109,Merchant previously linked to fraud ring.,2025-03-22 03:33:29
tx_2024-01_13935,Device fingerprint inconsistent.,2025-06-04 23:29:59
tx_2024-01_21206,Device fingerprint inconsistent.,2025-11-26 23:12:36
tx_2024-01_17468,Cardholder reported unauthorized transaction.,2025-03-07 18:51:07
tx_2024-01_124991,Multiple failed attempts before success.,2025-10-15 08:07:38
tx_2024-01_129072,Merchant previously linked to fraud ring.,2025-12-16 15:47:38
tx_2024-01_145238,Device fingerprint inconsistent.,2025-10-10 01:28:04
tx_2024-01_10896,Device fingerprint inconsistent.,2025-07-31 16:04:18
tx_2024-01_96222,Multiple failed attempts before success.,2025-03-21 04:56:21
tx_2024-01_134424,Multiple failed attempts before success.,2025-02-10 21:09:49
tx_2024-01_70011,Merchant previously linked to fraud ring.,2025-10-09 01:10:08
tx_2024-01_96884,Device fingerprint inconsistent.,2025-03-31 06:05:11
tx_2024-01_39784,Multiple failed attempts before success.,2025-10-15 01:51:52
tx_2024-01_33732,Device fingerprint inconsistent.,2025-02-08 04:04:51
tx_2024-01_31303,Device fingerprint inconsistent.,2025-07-10 17:37:46
tx_2024-01_129780,Device fingerprint inconsistent.,2025-02-21 23:43:43
tx_2024-01_14245,Multiple failed attempts before success.,2025-07-24 09:44:13
tx_2024-01_65127,Cardholder reported unauthorized transaction.,2025-04-03 04:58:16
tx_2024-01_132698,Cardholder reported unauthorized transaction.,2025-02-23 10:40:58
tx_2024-01_76067,Merchant previously linked to fraud ring.,2025-01-21 04:33:17
tx_2024-01_66237,Device fingerprint inconsistent.,2025-10-18 04:03:40
tx_2024-01_19633,Merchant previously linked to fraud ring.,2025-08-31 11:55:39
tx_2024-01_21262,Device fingerprint inconsistent.,2025-01-28 11:00:45
tx_2024-01_142118,Cardholder reported unauthorized transaction.,2025-10-29 02:05:24
tx_2024-01_11860,Cardholder reported unauthorized transaction.,2025-01-15 21:42:29
tx_2024-01_71880,Merchant previously linked to fraud ring.,2025-06-08 09:30:28
tx_2024-01_134330,Multiple failed attempts before success.,2025-10-09 19:40:32
tx_2024-01_72176,Cardholder reported unauthorized transaction.,2025-12-03 13:35:47
tx_2024-01_10794,Device fingerprint inconsistent.,2025-10-03 19:58:15
tx_2024-01_23570,Multiple failed attempts before success.,2025-09-28 03:46:14
tx_2024-01_12515,Cardholder reported unauthorized transaction.,2025-01-15 06:09:13
tx_2024-01_4773,Merchant previously linked to fraud ring.,2025-05-20 16:27:02
tx_2024-01_132815,Merchant previously linked to fraud ring.,2025-06-23 14:47:00
tx_2024-01_149548,Cardholder reported unauthorized transaction.,2025-06-02 12:11:25
tx_2024-01_139953,Merchant previously linked to fraud ring.,2025-08-21 05:29:10
tx_2024-01_148061,Cardholder reported unauthorized transaction.,2025-11-11 21:44:03
tx_2024-01_11223,Multiple failed attempts before success.,2025-12-03 01:45:03
tx_2024-01_81656,Multiple failed attempts before success.,2025-08-10 01:45:47
tx_2024-01_48401,Multiple failed attempts before success.,2025-03-31 22:26:38
tx_2024-01_55712,Multiple failed attempts before success.,2025-06-18 10:39:25
tx_2024-01_89348,Multiple failed attempts before success.,2025-02-28 08:00:16
tx_2024-01_48719,Multiple failed attempts before success.,2025-06-22 04:25:23
tx_2024-01_20699,Device fingerprint inconsistent.,2025-01-24 20:38:04
tx_2024-01_67929,Multiple failed attempts before success.,2025-01-24 11:37:50
tx_2024-01_19157,Multiple failed attempts before success.,2025-09-13 15:12:42
tx_2024-01_104362,Multiple failed attempts before success.,2025-05-02 09:39:21
tx_2024-01_31886,Cardholder reported unauthorized transaction.,2025-10-02 22:11:53
tx_2024-01_111988,Merchant previously linked to fraud ring.,2025-02-12 05:37:22
tx_2024-01_23829,Multiple failed attempts before success.,2025-02-20 08:43:13
tx_2024-01_100404,Device fingerprint inconsistent.,2025-07-10 18:02:09
tx_2024-01_102520,Cardholder reported unauthorized transaction.,2025-02-16 18:49:42
tx_2024-01_83072,Cardholder reported unauthorized transaction.,2025-04-01 14:46:05
tx_2024-01_45350,Multiple failed attempts before success.,2025-03-30 11:13:43
tx_2024-01_54313,Cardholder reported unauthorized transaction.,2025-05-07 05:08:41
tx_2024-01_51983,Device fingerprint inconsistent.,2025-10-17 14:51:05
tx_2024-01_29819,Multiple failed attempts before success.,2025-08-31 10:06:58
tx_2024-01_28843,Merchant previously linked to fraud ring.,2025-04-01 06:47:10
tx_2024-01_43236,Cardholder reported unauthorized transaction.,2025-09-30 01:34:09
tx_2024-01_25171,Merchant previously linked to fraud ring.,2025-06-10 02:25:27
tx_2024-01_47564,Device fingerprint inconsistent.,2025-08-31 02:06:28
tx_2024-01_41445,Multiple failed attempts before success.,2025-06-06 02:43:33
tx_2024-01_20737,Multiple failed attempts before success.,2025-01-06 08:44:52
tx_2024-01_91711,Merchant previously linked to fraud ring.,2025-10-26 21:51:18
tx_2024-01_131050,Merchant previously linked to fraud ring.,2025-07-11 13:58:03
tx_2024-01_147221,Multiple failed attempts before success.,2025-08-07 04:56:16
tx_2024-01_30788,Cardholder reported unauthorized transaction.,2025-07-13 00:40:08
tx_2024-01_100508,Device fingerprint inconsistent.,2025-10-19 09:09:52
tx_2024-01_127378,Merchant previously linked to fraud ring.,2025-10-10 16:28:26
tx_2024-01_138911,Merchant previously linked to fraud ring.,2025-03-05 10:41:19
tx_2024-01_15282,Cardholder reported unauthorized transaction.,2025-01-03 19:14:08
tx_2024-01_149479,Multiple failed attempts before success.,2025-08-31 02:38:11
tx_2024-01_138943,Device fingerprint inconsistent.,2025-02-17 15:43:29
tx_2024-01_34806,Merchant previously linked to fraud ring.,2025-05-15 14:26:15
tx_2024-01_52135,Device fingerprint inconsistent.,2025-02-15 22:24:21
tx_2024-01_11567,Cardholder reported unauthorized transaction.,2025-02-12 06:54:09
tx_2024-01_119905,Multiple failed attempts before success.,2025-01-04 22:36:51
tx_2024-01_36092,Cardholder reported unauthorized transaction.,2025-11-23 07:28:41
tx_2024-01_46448,Multiple failed attempts before success.,2025-12-08 08:19:38
tx_2024-01_120960,Multiple failed attempts before success.,2025-08-10 10:18:24
tx_2024-01_26867,Merchant previously linked to fraud ring.,2025-12-06 14:26:35
tx_2024-01_58132,Device fingerprint inconsistent.,2025-05-06 08:26:50
tx_2024-01_23557,Merchant previously linked to fraud ring.,2025-03-05 03:41:14
tx_2024-01_119049,Multiple failed attempts before success.,2025-07-12 11:27:36
tx_2024-01_9330,Merchant previously linked to fraud ring.,2025-02-18 00:18:26
tx_2024-01_12160,Multiple failed attempts before success.,2025-07-05 02:43:41
tx_2024-01_133400,Device fingerprint inconsistent.,2025-08-30 19:28:06
tx_2024-01_41008,Device fingerprint inconsistent.,2025-02-17 02:05:49
tx_2024-01_45278,Device fingerprint inconsistent.,2025-04-22 11:14:59
tx_2024-01_118149,Multiple failed attempts before success.,2025-01-26 08:34:41
tx_2024-01_61194,Device fingerprint inconsistent.,2025-07-28 17:24:38
tx_2024-01_128216,Multiple failed attempts before success.,2025-04-14 14:44:22
tx_2024-01_80572,Merchant previously linked to fraud ring.,2025-04-13 00:02:31
tx_2024-01_111416,Multiple failed attempts before success.,2025-06-08 02:39:33
tx_2024-01_90343,Merchant previously linked to fraud ring.,2025-10-22 23:00:59
tx_2024-01_116958,Cardholder reported unauthorized transaction.,2025-06-30 13:34:01
tx_2024-01_30403,Device fingerprint inconsistent.,2025-07-26 21:04:19
tx_2024-01_68075,Merchant previously linked to fraud ring.,2025-03-15 19:39:50
tx_2024-01_134741,Merchant previously linked to fraud ring.,2025-05-16 09:10:33
tx_2024-01_34336,Merchant previously linked to fraud ring.,2025-04-15 22:11:52
tx_2024-01_141907,Merchant previously linked to fraud ring.,2025-11-08 13:15:28
tx_2024-01_19674,Multiple failed attempts before success.,2025-02-09 07:05:59
tx_2024-01_44428,Merchant previously linked to fraud ring.,2025-06-14 15:54:50
tx_2024-01_61857,Merchant previously linked to fraud ring.,2025-03-11 12:23:54
tx_2024-01_21090,Cardholder reported unauthorized transaction.,2025-10-12 06:51:33
tx_2024-01_43060,Multiple failed attempts before success.,2025-02-07 15:18:13
tx_2024-01_11209,Merchant previously linked to fraud ring.,2025-07-05 03:28:51
tx_2024-01_47093,Merchant previously linked to fraud ring.,2025-03-09 15:59:26
tx_2024-01_70576,Merchant previously linked to fraud ring.,2025-07-05 12:14:52
tx_2024-01_72678,Merchant previously linked to fraud ring.,2025-02-12 23:40:31
tx_2024-01_27329,Merchant previously linked to fraud ring.,2025-07-03 16:45:50
tx_2024-01_9355,Multiple failed attempts before success.,2025-11-01 22:40:41
tx_2024-01_139729,Cardholder reported unauthorized transaction.,2025-11-28 19:12:41
tx_2024-01_25033,Merchant previously linked to fraud ring.,2025-03-11 18:31:46
tx_2024-01_48839,Cardholder reported unauthorized transaction.,2025-09-23 00:48:14
tx_2024-01_23000,Merchant previously linked to fraud ring.,2025-07-30 01:49:53
tx_2024-01_133772,Device fingerprint inconsistent.,2025-03-20 05:32:51
tx_2024-01_63838,Merchant previously linked to fraud ring.,2025-07-31 20:28:41
tx_2024-01_130742,Cardholder reported unauthorized transaction.,2025-01-12 18:53:22
tx_2024-01_118666,Cardholder reported unauthorized transaction.,2025-12-15 00:05:23
tx_2024-01_117738,Cardholder reported unauthorized transaction.,2025-09-13 21:16:12
tx_2024-01_134306,Device fingerprint inconsistent.,2025-07-13 15:32:14
tx_2024-01_3735,Cardholder reported unauthorized transaction.,2025-11-20 06:38:52
tx_2024-01_12626,Multiple failed attempts before success.,2025-04-06 14:39:03
tx_2024-01_53821,Device fingerprint inconsistent.,2025-05-24 06:15:16
tx_2024-01_61883,Merchant previously linked to fraud ring.,2025-03-15 22:29:12
tx_2024-01_141659,Cardholder reported unauthorized transaction.,2025-12-19 07:29:54
tx_2024-01_13904,Merchant previously linked to fraud ring.,2025-06-16 15:38:30
tx_2024-01_44448,Merchant previously linked to fraud ring.,2025-09-28 03:36:47
tx_2024-01_37618,Merchant previously linked to fraud ring.,2025-06-10 12:00:36
tx_2024-01_51396,Merchant previously linked to fraud ring.,2025-02-19 18:30:14
tx_2024-01_140355,Device fingerprint inconsistent.,2025-10-12 01:32:26
tx_2024-01_71702,Device fingerprint inconsistent.,2025-09-21 01:43:34
tx_2024-01_32157,Cardholder reported unauthorized transaction.,2025-08-03 02:18:18
tx_2024-01_135120,Cardholder reported unauthorized transaction.,2025-01-20 11:25:20
tx_2024-01_11836,Cardholder reported unauthorized transaction.,2025-09-24 20:59:30
tx_2024-01_89256,Cardholder reported unauthorized transaction.,2025-03-01 11:38:19
tx_2024-01_127726,Cardholder reported unauthorized transaction.,2025-07-22 22:49:59
tx_2024-01_14352,Device fingerprint inconsistent.,2025-06-24 08:15:10
tx_2024-01_82881,Cardholder reported unauthorized transaction.,2025-08-17 14:15:24
tx_2024-01_14501,Device fingerprint inconsistent.,2025-09-13 05:49:21
tx_2024-01_61831,Multiple failed attempts before success.,2025-10-06 23:05:03
tx_2024-01_40763,Multiple failed attempts before success.,2025-01-07 12:52:41
tx_2024-01_104603,Cardholder reported unauthorized transaction.,2025-09-01 00:59:47
tx_2024-01_82729,Cardholder reported unauthorized transaction.,2025-12-02 02:21:21
tx_2024-01_67029,Merchant previously linked to fraud ring.,2025-08-03 05:58:53
tx_2024-01_133358,Merchant previously linked to fraud ring.,2025-09-09 02:15:42
tx_2024-01_31093,Cardholder reported unauthorized transaction.,2025-10-30 07:03:20
tx_2024-01_72661,Cardholder reported unauthorized transaction.,2025-06-08 13:46:06
tx_2024-01_23532,Multiple failed attempts before success.,2025-01-04 16:26:59
tx_2024-01_91768,Device fingerprint inconsistent.,2025-10-28 06:29:30
tx_2024-01_139982,Multiple failed attempts before success.,2025-12-01 08:53:54
tx_2024-01_73464,Merchant previously linked to fraud ring.,2025-01-11 09:56:41
tx_2024-01_21920,Merchant previously linked to fraud ring.,2025-10-30 12:12:51
tx_2024-01_46395,Cardholder reported unauthorized transaction.,2025-11-04 10:54:36
tx_2024-01_2248,Multiple failed attempts before success.,2025-09-23 13:47:06
tx_2024-01_68611,Cardholder reported unauthorized transaction.,2025-03-08 00:46:58
tx_2024-01_112748,Cardholder reported unauthorized transaction.,2025-05-20 04:06:30
tx_2024-01_10036,Merchant previously linked to fraud ring.,2025-11-27 02:03:53
tx_2024-01_7448,Device fingerprint inconsistent.,2025-04-01 08:52:07
tx_2024-01_14231,Device fingerprint inconsistent.,2025-06-09 17:38:52
tx_2024-01_112923,Device fingerprint inconsistent.,2025-01-04 01:47:22
tx_2024-01_66441,Multiple failed attempts before success.,2025-11-11 22:40:06
tx_2024-01_85900,Device fingerprint inconsistent.,2025-10-10 06:59:04
tx_2024-01_37240,Cardholder reported unauthorized transaction.,2025-02-01 23:29:02
tx_2024-01_2714,Device fingerprint inconsistent.,2025-04-05 05:05:38
tx_2024-01_39277,Multiple failed attempts before success.,2025-10-21 09:18:54
tx_2024-01_133580,Merchant previously linked to fraud ring.,2025-05-27 20:46:45
tx_2024-01_35912,Device fingerprint inconsistent.,2025-04-01 13:01:02
tx_2024-01_52400,Merchant previously linked to fraud ring.,2025-06-21 23:58:59
tx_2024-01_79011,Multiple failed attempts before success.,2025-04-05 02:56:19
tx_2024-01_126896,Multiple failed attempts before success.,2025-08-06 03:39:59
tx_2024-01_127641,Merchant previously linked to fraud ring.,2025-03-11 01:17:06
tx_2024-01_93898,Merchant previously linked to fraud ring.,2025-03-10 23:56:53
tx_2024-01_78897,Cardholder reported unauthorized transaction.,2025-06-16 05:18:15
tx_2024-01_129841,Device fingerprint inconsistent.,2025-01-10 23:57:45
tx_2024-01_43669,Merchant previously linked to fraud ring.,2025-08-16 22:25:45
tx_2024-01_140022,Device fingerprint inconsistent.,2025-04-25 02:54:40
tx_2024-01_121956,Merchant previously linked to fraud ring.,2025-09-22 01:03:52
tx_2024-01_69524,Multiple failed attempts before success.,2025-06-24 11:25:17
tx_2024-01_72552,Merchant previously linked to fraud ring.,2025-09-09 05:49:09
tx_2024-01_24351,Merchant previously linked to fraud ring.,2025-05-25 15:18:53
tx_2024-01_130116,Device fingerprint inconsistent.,2025-06-21 07:46:47
tx_2024-01_76458,Merchant previously linked to fraud ring.,2025-03-11 09:15:56
tx_2024-01_12648,Multiple failed attempts before success.,2025-07-23 04:08:24
tx_2024-01_112881,Device fingerprint inconsistent.,2025-03-13 17:17:29
tx_2024-01_80776,Cardholder reported unauthorized transaction.,2025-07-04 09:37:23
